route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
3635,934e9677-5487-4e7d-b5a7-bdeed05384fa,e285cef6-9986-45ab-974f-3949944f2f85,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,49c658cf-24d4-4fb0-b721-2c3fa83b1a8e
3633,934e9677-5487-4e7d-b5a7-bdeed05384fa,1161079c-f956-4009-9f46-e46b49c55707,1fd4fbbb-a2c0-4360-a95b-a43633056643,Durham Station,1,3a2c0e80-9854-4b45-ad6c-302e91eb4a54
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,ec526bd5-17fe-4a3b-b03a-4af0719781b2,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3642,0ebae99b-1ac5-466d-b0be-22f06dd11455,75a0583b-9f91-45c2-a347-e7ce1394988d,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,19c41216-69de-4e82-857c-d4456212d960
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,aa1a2fc8-14b1-4213-8d44-7a1adbe8c553,e147fd6a-4bbc-40a7-8935-55cf83b10823,Regional Transit Center,1,70a52b6f-57b3-4f8f-af8b-e466af4d7511
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,903378fe-ba18-4c22-a4aa-2280c11441cd,e147fd6a-4bbc-40a7-8935-55cf83b10823,Regional Transit Center,1,1d3e42f9-3047-47eb-919e-9262298f84a7
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,a2c44ddc-db19-403c-a0f8-edb16fccca02,e147fd6a-4bbc-40a7-8935-55cf83b10823,Regional Transit Center,1,2215b7ac-80eb-4470-9bcc-3490b2493f87
3629,0ebae99b-1ac5-466d-b0be-22f06dd11455,3ab24fae-2262-45b7-8288-c1f1a4e3e39e,e147fd6a-4bbc-40a7-8935-55cf83b10823,Regional Transit Center,1,70a52b6f-57b3-4f8f-af8b-e466af4d7511
3637,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,330633e5-d9dc-4281-916c-259ba2e1dc36,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,09045708-0a39-45b7-bd21-ec65f5f47211
3637,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,f02b2624-3cce-44fd-a163-4a502a74715a,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,7ac5c003-4d47-41dc-853b-6147d5702233
3637,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,8c4f1178-99d3-4264-9352-1c2d0977966a,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,1b0b973b-653b-4d38-97a3-011de1afea2f
3637,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,11765225-3efc-4d28-98a3-659177de596d,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,48cfae83-fcc5-476f-91cf-3ca35cc54693
3637,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,7a558b88-16a7-4edf-b9e7-c727c660de37,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,9cf7425c-4f00-4da1-8a9b-72d7193676fb
3637,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,c059c2be-4741-4d74-b564-43d3674a7c57,cdb03de9-c80f-459b-9a37-f6f593cb83ed,Regional Transit Center,1,4cfe4edc-9ef1-4601-8dfd-3e7ced6130b4
3637,934e9677-5487-4e7d-b5a7-bdeed05384fa,c66588d6-0773-4025-8a2d-8727f9a53595,47ff41c4-54e9-4192-9421-1493a1f39005,Chapel Hill and UNC Hospitals,0,ea91d569-bf8d-4cac-8601-e73efab75bf9
3629,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,7b6d94b4-2e60-4726-bae2-9d1841d04256,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,7008e0dc-71d9-4b7d-8bf3-56cc6900c113
3629,934e9677-5487-4e7d-b5a7-bdeed05384fa,231a8e99-3283-452a-8d4b-b5dbc4022a7d,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,a82141d8-3967-4a67-bfc3-0d9673deccfb
3629,934e9677-5487-4e7d-b5a7-bdeed05384fa,83dbb433-4b30-4cc0-82ba-5c9e1bd2002c,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,ceddc79f-87b4-43c1-b00b-daf9d2dd0ab2
3629,934e9677-5487-4e7d-b5a7-bdeed05384fa,4df887dd-15e1-4701-b315-8dc9de89105f,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,67a15ffc-29d9-4b59-acf5-ccda12e5dd5d
3629,934e9677-5487-4e7d-b5a7-bdeed05384fa,73923b51-4e69-4f6f-bd99-0ac70cbe1fda,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,a82141d8-3967-4a67-bfc3-0d9673deccfb
3629,934e9677-5487-4e7d-b5a7-bdeed05384fa,b2396d9b-5103-4d48-a688-a9f21a634f82,57c9762d-fc12-4def-97e5-5c281d3a62eb,GoRaleigh Station,0,ceddc79f-87b4-43c1-b00b-daf9d2dd0ab2
3640,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,881cc48f-4aa1-42f9-ab38-6ff33fba65eb,351a564c-bb51-4c7c-9fee-bc1cc0904003,Raleigh Union Stn,0,27da63ba-0d00-43e9-b0f3-53f058a8d234
3640,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,295547c3-c956-44c9-8f44-13b5b8b25014,628042f8-d466-49f9-8eb5-ddafae81c8e4,Durham and Duke,1,5f592dff-dee3-4b1b-a59e-97891b8b76d6
3633,934e9677-5487-4e7d-b5a7-bdeed05384fa,35b2a1c7-5545-4491-badb-572401323224,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,e0602296-07e1-42f8-9464-4e1871be857e
3633,934e9677-5487-4e7d-b5a7-bdeed05384fa,ed0cf6a5-0ca0-4b34-b8ad-7bac86e515a0,1fd4fbbb-a2c0-4360-a95b-a43633056643,Durham Station,1,00fc533e-7bea-4823-88e8-5819bbe940ca
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,82720bbc-d8f2-4745-be7d-349497950676,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,b10d7f3e-cd33-4f37-8a56-b4cba9baf0cb
3633,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,86637347-3512-4a5e-a393-15dfdc8bbc24,1fd4fbbb-a2c0-4360-a95b-a43633056643,Durham Station,1,8c8deff6-c622-49ae-b020-8d54fc24f12f
3633,934e9677-5487-4e7d-b5a7-bdeed05384fa,617f1dd4-4217-4160-91bc-f706a96ec83a,1fd4fbbb-a2c0-4360-a95b-a43633056643,Durham Station,1,87728858-4972-4685-a00a-5cec607d6fa7
3635,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,61816155-175c-42d6-9e4a-437d7331805c,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,1494a9fd-83a7-4fb0-84fd-b88a424b3e60
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,dfac0fe2-f7f2-4a1b-a5d0-87f678ed1a99,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,593ad774-e525-47fe-a6fd-3bdec9d43edc
3635,0ebae99b-1ac5-466d-b0be-22f06dd11455,b2f87c4b-05b7-4b2b-bcc7-5bcaa3597e00,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,3540c1e6-adbc-42a5-9baf-0686faa01ca9
3637,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,fbe045fb-7aa1-4d16-8090-66f4da6570b1,47ff41c4-54e9-4192-9421-1493a1f39005,Chapel Hill and UNC Hospitals,0,70b24928-80a6-4394-99cf-b671cef0bec1
3642,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,15f22f6e-64bb-44de-ba4f-6933d47d0831,f81eee6d-9e9f-4a85-8bb6-69212f04420a,Regional Transit Center,0,b00de676-3da5-4cc6-b31b-231243ded1bf
3632,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,cc4c921c-9bf1-4de5-a2bf-d0f8b6b3bdd1,1ee43663-58d9-47b4-b00b-9c8c4427b871,Cary,1,39fd2e07-2042-4e04-bb86-5efc3599e674
3640,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,9cf55042-3805-46b5-b9a6-2184fea8d208,e6195aa9-3fac-4145-8d01-1112db3500c2,Durham Station,1,473af461-f21a-4230-bf83-6abe830dd3f2
3631,934e9677-5487-4e7d-b5a7-bdeed05384fa,f6c69a20-7f86-4027-a1c3-02306b6e2d06,af07a6b6-3205-42a7-b7de-20664c333802,Raleigh,0,acda50e0-7475-4ac6-83c4-c2641889e885
3643,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,d41eddb3-f97b-43ec-9640-108e94a0397d,a0608ccf-3e53-45b6-b45f-e8e7059e93c1,Triangle Town Center,0,a866eddb-5d6d-46ec-b7de-e0fcce17638b
3635,0ebae99b-1ac5-466d-b0be-22f06dd11455,4cf9a586-f4c2-4095-a896-0c31af166dfc,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,de3af8b5-6bcd-4ac6-8ccd-6dc01bc73e70
3636,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,2f58e92e-6e32-4810-be47-e87ff4acaa6c,c7889776-53a3-498b-8c48-7a78bf4bedf5,Durham,1,7f9096d9-26e0-4893-86bd-1ef5ea3437f3
3636,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,5f5feb57-ccf8-466a-af16-fefd16c67d92,a44abbb3-64a4-4e30-ad57-5da05aa9e17c,Regional Transit Center,0,005bc84f-98b6-49d3-bbdd-8fc4bf0398cb
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,666b2eb0-d493-4aa0-b772-aadd7a1485e4,af1a36b8-6260-43db-a91f-010e01560b10,Durham Station,1,012adef6-6356-4dd4-8cd2-5b03bf8db6a2
3636,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,0963f0bf-450c-478a-9fa7-f642db376443,a44abbb3-64a4-4e30-ad57-5da05aa9e17c,Regional Transit Center,0,d490e23f-fe3e-4a78-8217-471674f725ef
3636,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,fcd7ff2f-4dce-463b-b3fe-baa95254ec0f,a44abbb3-64a4-4e30-ad57-5da05aa9e17c,Regional Transit Center,0,fdd8b3da-0c81-4e7c-8201-2904eb78dcb0
3646,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,94c323a2-be0a-43d2-ba2c-519f4cf3630a,39d20ab2-ba1d-4d2e-aeed-5c65e4f63942,Apex,1,f81646d0-2a28-4200-9cfd-2e3a6cf736d9
3646,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,f1151b1f-6747-420d-83a2-12186d04a088,39d20ab2-ba1d-4d2e-aeed-5c65e4f63942,Apex,1,bb7d252a-6216-4baa-89db-a077421b62bb
3633,0ebae99b-1ac5-466d-b0be-22f06dd11455,0303ae2d-7c4a-4cf7-8764-597fb2c0aaab,1fd4fbbb-a2c0-4360-a95b-a43633056643,Durham Station,1,3271241e-c02a-45b7-b5b6-dad992b2805c
3632,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,5372c8e3-b1bd-4b02-a6f3-f13d940c1b8a,1c2946b4-6b3b-45de-92a2-6d9fc90eacae,Regional Transit Center,0,83f287b0-4eac-4fb1-bf63-ca1f10caf243
3632,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,d76844d3-61cc-42fa-8d17-6d5ad93f9b79,1c2946b4-6b3b-45de-92a2-6d9fc90eacae,Regional Transit Center,0,2b382638-a5ff-4505-8374-124b913a968e
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,895ff92e-87a7-449b-9392-62e7d67721b9,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,10be8359-4c48-421b-bcf3-ae8f3abc2268
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,192797d6-992e-49eb-a210-a3b3fbee4f48,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,910b94f7-9402-40d5-9463-f477101f8f16
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,16109ece-f8d8-4694-bdf2-b375de108dde,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,a4dafdef-6670-486b-a5f1-393305c06585
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,a3665a73-1c1c-4367-afa0-49bc612b40b0,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,012adef6-6356-4dd4-8cd2-5b03bf8db6a2
3646,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,228bdc63-ef40-4d8a-9555-d9cb989e6028,37b8b62c-4324-4e3a-b60a-0096338072aa,Regional Transit Center,0,f81646d0-2a28-4200-9cfd-2e3a6cf736d9
3633,31bbbeae-4f85-44a0-81d9-3463aab0e9f5,8dace625-12ec-40ea-bdd7-1df7a7e66ee8,5bf76334-d84b-4b1e-aebc-fe9cdc91a243,Chapel Hill and UNC Hospitals,0,005bc84f-98b6-49d3-bbdd-8fc4bf0398cb
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,fc59dcb7-6c14-4326-84ee-6e75e39d8e19,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,8c8deff6-c622-49ae-b020-8d54fc24f12f
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,b89ba142-2b20-4461-aeb4-f020d475126e,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,0b732905-9525-413e-b2cd-0b456ab978f2
3635,b1a8dbbf-67d1-4145-9527-97ff9bfcb683,78189b8a-cfbe-4b0c-a511-bc1712233f3b,ecf4faf7-0683-4910-a28f-40a7e79519cf,Regional Transit Center,0,593ad774-e525-47fe-a6fd-3bdec9d43edc
